"name","mean"
"Italy",0.129821112199594
"Jamaica",0.189031028395418
"Japan",0.21637349720621
"Jordan",0.149836667160713
"Kazakhstan",0.2504326898517
"Kenya",0.342254368360197
"Kiribati",0.0619350522944799
"Korea, Democratic People's Republic of",0.250986572773746
"Korea, Republic of",0.221779215767269
"Kuwait",0.438184936411029
"Kyrgyzstan",0.181290136830633
"Lao People's Democratic Republic",0.266032010243603
"Latvia",0.240015273362441
"Lebanon",0.163393168990192
"Lesotho",0.151379666984212
"Liberia",0.188493701687719
"Libyan Arab Jamahiriya",0.133170036742729
"Lithuania",0.144097305270679
"Luxembourg",0.0860390658784181
"Macau",0.298997205182587
"Madagascar",0.229300315789351
"Malawi",0.564497098873794
"Malaysia",0.263964849787026
"Maldives",0.194016687396563
"Mali",0.110383504970164
"Malta",0.0850551659002051
"Marshall Islands",0.0199385906491108
"Mauritania",0.122969447118848
"Mauritius",0.187377778829292
"Mexico",0.184629320487177
"Micronesia, Federated States of",0.03462
"Mongolia",0.280359919642766
"Montenegro",0.0892565315919349
"Morocco",0.165337180138012
"Mozambique",0.302637796682481
"Namibia",0.355132258011621
"Nauru",0.336585769230769
"Nepal",0.324243799656177
"Netherlands",0.137773683837422
"New Caledonia",0.477499744604706
"New Zealand",0.488929408069504
"Nicaragua",0.217247278619754
"Niger",0.210632000684902
"Nigeria",0.232571948904992
"Norway",0.230384426629131
"Oman",0.291163108887357
"Pakistan",0.215044389007068
"Palestine",0.0641627315712067
"Panama",0.176615442622443
"Papua New Guinea",0.561507755737741
"Paraguay",0.212170316657314
"Peru",0.200855432422371
"Philippines",0.269473912563471
"Poland",0.0903752980649717
"Portugal",0.148864140668839
"Qatar",0.345847824802917
"Republic of Moldova",0.079911477601612
"Romania",0.0894079932522382
"Russia",0.183390006952702
"Rwanda",0.437682011180317
"Saint Kitts and Nevis",0.53773
"Saint Lucia",0.116655447511589
"Saint Vincent and the Grenadines",0.179125436929706
"Samoa",0.114826608931429
"Saudi Arabia",0.194405819901353
"Senegal",0.141377774388891
"Serbia",0.0857296178479921
"Seychelles",0.311887156369585
"Sierra Leone",0.183903721554313
"Singapore",0.368656634632585
"Slovakia",0.0773023447158514
"Slovenia",0.0840907791136855
"Solomon Islands",0.561261292738059
"Somalia",0.557852158410194
"South Africa",0.23323769548393
"Spain",0.152273539995623
"Sri Lanka",0.316810190157358
"Sudan",0.293115161709214
"Suriname",0.138559025100978
"Swaziland",0.750611753175314
"Sweden",0.166919597587442
"Switzerland",0.110371136041418
"Syrian Arab Republic",0.131096114742665
"Taiwan",0.224357381493256
"Tajikistan",0.16492694917205
"Thailand",0.250783163678028
"The former Yugoslav Republic of Macedonia",0.0841497398814293
"Timor-Leste",0.470987535800528
"Togo",0.214315466277011
"Tonga",0.0345
"Trinidad and Tobago",0.179155539742952
"Tunisia",0.135616315073738
"Turkey",0.221952545585409
"Turkmenistan",0.11653058102131
"Tuvalu",0.22512
"Uganda",0.288694363894428
"Ukraine",0.114408328604798
"United Arab Emirates",0.274695841971253
"United Kingdom",0.168004655902081
"United Republic of Tanzania",0.328244155674632
"United States",0.311721302721607
"Uruguay",0.129360270159975
"Uzbekistan",0.174335935108695
"Vanuatu",0.32215
"Venezuela",0.212436691319184
"Viet Nam",0.293241683911215
"Yemen",0.277147573325007
"Zambia",0.772556500760216
"Zimbabwe",1.17326707341795
